fixture_id,player_id,team_id,player_name,position,minutes,started_flag,subbed_on_flag,subbed_off_flag,rating,goals,assists,shots_total,shots_on_target,passes_total,passes_key,passes_accurate,tackles,interceptions,blocks,duels_total,duels_won,dribbles_attempted,dribbles_successful,dribbled_past,fouls_drawn,fouls_committed,yellow_cards,red_cards,saves,goals_conceded
1381137,265,196,Arthur Zagre,D,90,1,0,0,7.6,0,1,1,1,67,3,61,2,2,0,5,2,1,0,1,0,0,0,0,0,0
1381137,36864,196,Emil Hansson,F,63,1,0,1,6.7,0,0,1,1,26,1,24,0,0,0,3,0,1,0,0,0,0,0,0,0,0
1381137,36938,196,Mike van Duinen,F,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,37571,196,Stijn van Gassel,G,90,1,0,0,7.5,0,0,0,0,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1381137,37780,196,Simon Janssen,D,9,0,1,0,6.6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,38789,196,Ilias Bronkhorst,D,14,0,1,0,7.2,0,0,0,0,10,1,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1381137,126979,196,Adam Carlén,M,14,0,1,0,6.7,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,146328,196,Calvin Raatsie,G,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,158614,196,Szymon Włodarczyk,F,27,0,1,0,6.3,0,0,1,1,9,1,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0
1381137,263735,196,Casper Widell,D,90,1,0,0,7.6,0,0,0,0,63,0,55,1,4,1,3,3,0,0,0,0,0,0,0,0,0
1381137,272091,196,Rick Meissen,D,85,1,0,1,6.9,0,0,0,0,60,1,43,2,1,0,9,3,0,0,1,1,5,0,0,0,0
1381137,272455,196,Derensili Sanches Fernandes,F,76,1,0,1,10.0,2,1,3,2,38,3,37,1,2,0,10,5,2,2,1,2,1,0,0,0,0
1381137,319518,196,Lennard Hartjes,M,90,1,0,0,8.0,1,0,1,1,59,0,55,1,1,1,7,1,0,0,0,0,2,0,0,0,0
1381137,321632,196,Noah Naujoks,M,85,1,0,1,8.2,1,0,5,2,22,3,20,3,1,0,11,7,2,1,1,2,1,0,0,0,0
1381137,340596,196,Lewis Schouten,D,90,1,0,0,7.9,0,0,0,0,70,0,63,1,1,2,15,5,0,0,2,1,1,0,0,0,0
1381137,349595,196,Gyan de Regt,F,90,1,0,0,6.6,0,1,1,0,24,1,20,0,0,0,13,3,6,2,2,1,1,0,0,0,0
1381137,371231,196,Irakli Yegoian,M,76,1,0,1,7.3,1,0,2,1,37,1,31,2,2,0,6,2,1,0,0,0,0,0,0,0,0
1381137,480304,196,Giuliano Cairo,M,9,0,1,0,6.3,0,0,0,0,6,0,5,2,0,0,5,2,1,0,1,0,1,0,0,0,0
1381137,480305,196,Jerolldino Bergraaf,F,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,539,207,Dani de Wit,M,90,1,0,0,6.5,0,0,1,1,23,0,17,2,2,0,14,9,0,0,0,1,1,0,0,0,0
1381137,584,207,Vasilis Barkas,G,90,1,0,0,4.9,0,0,0,0,33,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,5
1381137,19322,207,Mike Van der Hoorn,D,90,1,0,0,6.0,0,0,0,0,63,1,50,1,0,0,7,5,1,1,1,0,1,0,0,0,0
1381137,37735,207,Mike Eerdhuijzen,D,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,37874,207,Siebe Horemans,D,49,0,1,0,5.7,0,0,0,0,27,0,22,1,1,1,4,2,1,1,0,0,0,0,0,0,0
1381137,47814,207,Niklas Vesterlund,D,90,1,0,0,5.9,0,0,0,0,35,1,24,3,1,2,5,5,0,0,0,0,0,0,0,0,0
1381137,48079,207,Jesper Karlsson,F,10,0,1,0,6.3,0,0,0,0,2,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0
1381137,93007,207,David Min,F,10,0,1,0,6.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,127803,207,Souffian El Karouani,D,45,1,0,1,6.5,0,0,0,0,19,0,15,2,0,0,5,4,1,0,0,1,0,0,0,0,0
1381137,161898,207,Matisse Didden,D,31,1,0,1,4.9,0,0,0,0,20,0,19,0,0,0,5,1,1,1,1,0,3,2,1,0,0
1381137,203162,207,Can Bozdoğan,M,18,0,1,0,6.9,0,0,0,0,7,0,5,2,0,0,4,4,0,0,0,1,0,0,0,0,0
1381137,266814,207,Yoann Cathline,M,80,1,0,1,6.6,0,0,2,1,15,1,10,0,1,0,14,9,7,4,0,4,0,0,0,0,0
1381137,299817,207,Kevin Gadellaa,G,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,321746,207,Alonzo Engwanda,M,90,1,0,0,6.9,0,0,0,0,37,0,33,4,2,0,7,6,1,0,0,1,0,0,0,0,0
1381137,367472,207,Adrian Blake,F,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,386823,207,Neal Viereck,D,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,386827,207,Ángel Alarcón,M,80,1,0,1,6.3,0,0,2,1,20,0,12,1,0,0,9,5,3,1,1,2,0,0,0,0,0
1381137,408127,207,Emeka Adeile,D,45,0,1,0,5.9,0,0,0,0,16,0,15,0,2,0,6,2,3,1,1,1,1,0,0,0,0
1381137,408675,207,Mees Eppink,G,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381137,425819,207,Gjivai Zechiël,M,72,1,0,1,6.7,0,0,1,0,39,3,34,1,1,0,6,2,0,0,1,1,2,1,0,0,0
1381137,550823,207,Artem Stepanov,F,41,1,0,1,6.5,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1381138,28733,202,Brynjólfur Darri Willumsson,F,21,0,1,0,6.5,0,0,1,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1381138,36854,202,Etienne Vaessen,G,90,1,0,0,6.0,0,0,0,0,32,0,23,0,0,0,2,1,1,1,0,0,1,1,0,1,3
1381138,36903,202,Mats Seuntjens,M,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381138,37217,202,Hidde Jurjus,G,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381138,90957,202,Marco Rente,D,90,1,0,0,6.2,0,0,1,0,34,0,28,3,2,0,13,9,0,0,0,1,2,0,0,0,0
1381138,93060,202,Marvin Peersman,D,90,1,0,0,6.9,0,0,0,0,39,1,30,4,1,1,15,11,2,2,1,2,3,0,0,0,0
1381138,162245,202,Lovro Štubljar,G,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381138,178168,202,Rui Mendes,F,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381138,314264,202,Thijmen Blokzijl,D,90,1,0,0,6.7,0,0,0,0,74,1,68,2,1,0,9,3,0,0,1,0,2,0,0,0,0
1381138,314267,202,Tika de Jonge,M,80,1,0,1,6.5,0,0,0,0,29,2,23,4,1,0,9,4,3,0,0,0,2,0,0,0,0
1381138,328670,202,Younes Taha,M,69,1,0,1,6.5,0,0,3,1,17,1,13,0,0,0,5,2,2,2,1,0,1,0,0,0,0
1381138,384585,202,Travis Hernes,M,10,0,1,0,6.3,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381138,392044,202,Thom van Bergen,F,90,1,0,0,7.7,1,0,2,1,19,1,17,1,0,0,12,7,1,1,0,3,2,0,0,0,0
1381138,394608,202,Jorg Schreuders,M,90,1,0,0,6.3,0,0,0,0,39,0,32,6,0,0,14,9,1,0,2,2,0,0,0,0,0
1381138,402272,202,Tygo Land,M,90,1,0,0,7.2,0,0,0,0,65,1,61,2,0,1,7,4,2,1,1,1,0,0,0,0,0
1381138,412872,202,Dies Janse,D,90,1,0,0,7.2,0,1,1,0,74,1,69,3,0,2,10,6,0,0,0,1,2,1,0,0,0
1381138,439830,202,Wouter Prins,D,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381138,446871,202,Tyrique Mercera,D,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381138,454545,202,Sven Bouland,D,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
